Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
4527,16654491,"Amedeo Biolatti","2026-08-30 04:05:28",601.3,2,abiolatti
4528,16738923,Quantum,"2026-08-29 01:40:45",601.0,2,jawadxhassan
4529,16810343,"Aleksandr Borodin","2026-09-02 20:29:06",600.8,2,aleksandrbor
4530,16656304,"Gururaj Athani","2026-08-30 04:42:28",600.8,2,gururajathani
4531,16673524,"Zikai Chen","2026-09-02 14:01:50",600.8,2,kyrie1102kai
4532,16770424,masspeaks,"2026-09-02 04:22:35",600.6,2,masspeaks
4533,16718042,"Muddassir Shah","2026-09-02 21:49:44",600.5,2,wisemanseed
4534,16795624,"Shashwat Khare","2026-09-02 01:46:54",600.5,2,shshwtkhr
4535,16624941,"KO Ho Tin","2026-08-10 03:33:47",600.4,2,b14ckc4tmr
4536,16623302,"Raffi Ardhi Naufal","2026-07-31 18:31:57",600.2,1,raffiardhi
4537,16770891,"Oleg Shatov","2026-08-27 18:31:14",600.2,2,bishkek
4538,16705183,"Tong Jiakai","2026-08-14 08:23:26",600.1,2,tongjiakai
4539,16623316,"Ondrew Zudin","2026-08-06 23:08:41",600.1,2,ondrewzudin
4540,16759246,wangfeifei_si,"2026-08-26 14:27:19",600.0,2,wangfeifeisi
4541,16673034,"Milos Vlainic","2026-09-01 11:01:07",600.0,2,wlakinsson
4542,16742684,Inzilbêth,"2026-09-03 01:22:42",600.0,2,inzilbth
4543,16658700,"szlachetny snieg","2026-09-03 01:24:32",600.0,2,takayukiimoto
4544,16773125,kuroko1t,"2026-09-03 01:24:59",600.0,2,kuroko1t
4545,16811571,"Daniel Guo","2026-09-03 01:24:51",600.0,1,denialguo
4546,16698688,JeremiahMannings,"2026-09-03 01:25:02",600.0,2,jmannings
4547,16676259,Th_Gbay,"2026-08-19 20:42:35",599.5,2,thgbay
4548,16719172,"Victor Carriço","2026-08-24 03:35:14",599.4,2,kronossaurus
4549,16685982,Snorf,"2026-08-09 15:06:58",599.2,2,snorfyang
4550,16715205,GCarnovale,"2026-09-03 00:25:14",599.2,2,gcarno
4551,16686655,"Emir Baki Demirci","2026-08-14 22:43:55",599.1,2,emirbakidemirci
4552,16710521,"Natpaphon Nukhunthod","2026-08-17 03:37:15",599.1,2,natpaphonnukhunthod
4553,16764330,"Koral Kulacoglu","2026-08-26 04:51:33",599.0,2,koralkulacoglu
4554,16793461,"Muhammad Hokimiyon","2026-08-31 00:42:19",598.9,2,muhammadhokimiyon
4555,16666597,Ramkumar4240,"2026-08-10 12:19:20",598.5,2,ramkumar4240
4556,16656871,"Pedro Henrique","2026-08-07 03:37:29",598.0,2,pedrohets
4557,16693137,"Ich Benavides","2026-08-18 19:37:35",597.8,2,jabeichbenavides123
4558,16736261,"Saptanshu Samal","2026-08-22 12:02:42",597.7,2,saptanshusamal
4559,16668175,el_dedalus,"2026-08-06 14:48:01",597.7,2,eldedalus
4560,16755398,takataok_42,"2026-08-30 09:13:14",597.6,2,takataok42
4561,16743438,嘎嘎滴辣晒,"2026-08-24 09:30:32",597.3,2,yuhangzhang0621
4562,16733131,Rad,"2026-08-28 02:56:56",597.0,2,vnt174
4563,16736368,tora,"2026-08-19 06:54:47",596.7,1,toranosukenoda
4564,16731887,"hoo aam","2026-08-21 05:37:16",596.3,2,hooaam
4565,16714100,SuperMercat,"2026-08-14 09:52:49",596.0,2,supermercat
4566,16667872,"Pralay Ghosh","2026-08-29 09:39:18",596.0,2,pralayghosh83
4567,16659507,"Lokesh Lalan","2026-08-26 08:51:50",595.9,2,lokeshlalan
4568,16677360,"Jatin Chawla","2026-08-08 13:45:06",595.8,2,jatin221
4569,16666328,"Dornus !","2026-08-05 21:53:19",595.8,2,dornus
4570,16665191,JoJa,"2026-09-03 01:02:49",595.8,2,"mojyou,noahzx"
4571,16720760,ysteh05,"2026-08-15 05:14:53",595.7,2,ysteh05
4572,16666614,"Arjun Annamalai","2026-08-18 09:23:28",595.5,2,arjunannamalai
4573,16658973,"not today","2026-08-05 05:57:14",595.5,2,cemhan44
4574,16772204,"Hamam Ahmed","2026-08-30 19:28:23",595.5,2,hamamelsanousi
4575,16727961,"Ebenezer Olumeyan","2026-08-22 15:54:00",595.4,2,eolumeyan
4576,16655424,Fayche,"2026-08-10 16:50:28",595.4,2,fayche
4577,16676320,"Khôi Trần","2026-08-29 14:14:57",595.1,2,khoitrn
4578,16690940,NKryst,"2026-08-29 10:57:18",595.1,2,nkryst
4579,16756131,"Emre Atilgan","2026-08-24 20:20:06",595.1,2,emreatilgan
4580,16662057,DeokJin,"2026-08-05 04:01:38",594.8,2,deokjin
4581,16688134,"Marc Dakuginow","2026-08-13 01:40:44",594.6,2,marcdakuginow
4582,16662138,"Luan He","2026-08-25 20:18:46",594.6,2,luanhe
4583,16644508,"Vandana Pathania","2026-08-22 21:59:37",594.5,2,vandanapathania
4584,16696163,"Romain Durand","2026-08-17 19:00:46",594.4,2,romaindurand1607
4585,16699045,"Abu Kayyisah Basyid","2026-09-02 13:57:02",594.3,2,abukayyisahbasyid
4586,16632253,nasuuuuun,"2026-08-04 13:30:11",594.1,2,hikarumatsuzaki
4587,16657807,"Ragav Rida","2026-08-07 16:22:34",594.1,2,ragavrida
4588,16757407,"Dylan Bailes","2026-08-26 07:11:56",593.9,2,dylanbailes
4589,16784966,oouiaa,"2026-09-02 09:59:57",593.9,2,tomofumihata
4590,16658074,"Qui Ngx","2026-08-05 05:57:15",593.8,2,quingx
4591,16675264,"Alon Bar Koter","2026-08-06 16:16:43",593.8,2,alonbarkoter
4592,16777138,"Anna Pakhaliuk","2026-09-01 20:29:23",593.4,2,annapakhaliuk
4593,16809097,volumatic,"2026-09-03 00:21:44",593.4,2,"kkeevviinn666,volumatic"
4594,16730649,Mink,"2026-08-27 08:41:02",592.9,2,"mahendransaeyohnn,mysterious5577"
4595,16697346,"sayyid mogaka","2026-08-10 21:37:36",592.9,2,sayyidmogaka
4596,16662751,ZeD,"2026-08-06 10:11:24",592.9,2,hussamcheema
4597,16659645,Drakus_Julia,"2026-08-09 02:15:20",592.9,2,drakus74
4598,16738456,"Pritul Raut","2026-08-21 08:45:04",592.8,2,pritulraut
4599,16666371,jiten_topiwala,"2026-08-08 16:51:13",592.8,2,jitentopiwala
4600,16687604,Harrislrobinson,"2026-08-11 00:25:10",592.7,2,harrislrobinson
4601,16658702,sherlockwatson007,"2026-08-29 08:48:53",592.6,2,sherlockwatson007
4602,16759626,"Ghazaros Barseghyan","2026-09-02 15:44:36",592.2,2,ghazarosbarseghyan91
4603,16697730,JCN2365,"2026-08-13 18:06:35",591.9,2,jcn2365
4604,16664750,"shubham kumar","2026-08-20 10:26:25",591.8,2,shubzk17
4605,16669545,"Rishabh Gupta","2026-08-06 18:19:04",591.7,2,rishabhguptajs
4606,16663093,"Akul Sareen","2026-08-21 23:49:50",591.7,2,akulsareen
4607,16659025,"Mohammed Naseef","2026-08-05 09:01:20",591.6,2,mohammednaseef
4608,16657981,"Arijit Kar","2026-08-18 11:05:52",591.4,2,demonicak
4609,16658031,BSam79,"2026-08-27 21:28:23",590.7,2,bsam79
4610,16660214,ytddsyt1214,"2026-08-09 12:32:06",590.7,2,ytddsyt1214
4611,16709494,"Aditya Dushara","2026-08-23 05:04:46",590.5,2,adityadushara
4612,16657152,"K S VIJAYARAAGHAVAN","2026-09-02 17:54:54",590.5,2,ksvijayaraaghavan
4613,16723125,"Shubham Dhapola","2026-08-16 13:35:23",590.3,2,shubhamdhapola24
4614,16757211,dacho,"2026-09-02 12:40:15",590.0,2,slothcafe
4615,16795284,"Kostas Tsolis","2026-09-02 17:45:33",589.9,2,tkostas
4616,16658738,Aman,"2026-08-05 11:12:10",589.9,2,amank95amank95
4617,16724395,"Hampton Yeh","2026-08-22 04:07:32",589.8,2,hamptonyeh
4618,16621523,"Victor Orihuel","2026-08-18 05:40:18",589.7,2,victororihuel
4619,16661099,TheSven,"2026-08-06 17:05:25",589.7,2,thesven
4620,16731729,"Sumit Bopche","2026-08-21 15:53:56",589.5,2,sumitbopche
4621,16672463,"Muzammil Baloch","2026-08-07 12:45:39",589.2,2,muzammilbaloch
4622,16660119,"Dhruva Das","2026-08-05 17:05:52",588.7,2,dhruva77
4623,16672333,"Giovanny Rodríguez","2026-08-20 12:23:08",588.4,2,giovannyrodrguez
4624,16726687,"Rohin Kethipally","2026-08-28 22:30:20",588.3,2,rohinkethipally
4625,16678644,"Kanik Aggarwal","2026-08-13 19:01:16",588.1,2,roronoazoro200
4626,16743055,栗ご飯,"2026-09-03 00:39:17",588.1,2,criticalpath1903
4627,16676155,"Adam Carnaffan","2026-08-07 16:48:03",588.0,2,adamcarnaffan
4628,16659813,"Uday Kumar R","2026-08-13 09:47:39",587.9,2,udaykumarramineni
4629,16639679,"Felix Allistar","2026-09-01 13:57:44",587.8,2,felixallistar
4630,16679364,VicD,"2026-08-14 20:16:52",587.8,2,durandv
4631,16633577,Boxy,"2026-08-15 18:55:40",587.6,2,boxyml
4632,16654890,"Josh Hipps","2026-08-06 14:16:49",587.5,2,joshuahipps
4633,16680108,dentalsoup,"2026-08-07 09:03:47",587.4,2,afinemonkey
4634,16635744,XDang13,"2026-09-01 00:50:40",587.4,2,xdang13
4635,16744898,"Tore Erdmann","2026-08-29 12:38:19",587.2,2,toreerdmann
4636,16667025,"Anjitha Mekkayil Anand ","2026-08-28 05:59:46",587.2,2,anjithamekkayilanand
4637,16797969,probability,"2026-08-31 19:48:16",587.1,1,probabilitywavepeak
4638,16661858,"Lukas Lee e","2026-08-18 00:58:12",587.0,2,lukasleee
4639,16686150,"Aek KunKub","2026-08-14 05:21:43",587.0,2,aekkunkub
4640,16720714,"Lithole Munangiwa","2026-08-19 11:23:49",586.9,2,litholemunangiwa
4641,16724847,"guangchen lu","2026-08-17 03:27:45",586.9,2,guangchenlu
4642,16690152,"The Ceris","2026-08-16 11:49:31",586.8,2,amedeopachera
4643,16666988,"Sarthak Vedant Mohanty","2026-08-08 00:10:11",586.8,2,sarthakvedantmohanty
4644,16678602,"hassan manour","2026-08-07 12:52:23",586.6,1,hassanmanour
4645,16630903,"Hrushikesh Pawar","2026-08-09 14:44:37",586.6,2,hrushikeshpawar
4646,16673266,Preet,"2026-08-14 05:57:17",586.3,2,hpkaur34
4647,16660173,"PAULO HENRIQUE DE LIMA","2026-08-06 02:42:20",586.3,1,paulohenriquedelima
4648,16698292,"Dallas Manning","2026-08-17 14:29:53",586.1,2,dallasmanning
4649,16670779,"Aditya Dube","2026-08-06 01:41:24",585.9,2,dubeaditya
4650,16786461,"Caleb Bredlow","2026-08-30 22:16:51",585.8,2,calebbredlow
4651,16701779,"Chaoqi Luo","2026-08-15 16:42:19",585.7,2,chaoqiluo7
4652,16705328,"Ester Arias","2026-09-02 21:03:24",585.6,2,esterarias
4653,16699488,"Kelvin Lai","2026-09-02 13:09:47",585.5,2,kelvin84hk
4654,16683918,Thuytien,"2026-08-07 17:20:33",585.3,2,thuytien200529
4655,16692750,"Hoya need job","2026-09-02 06:39:32",585.3,2,pranavwankhade
4656,16762994,AdvancedRising,"2026-09-02 23:42:08",585.2,2,advancedrising
4657,16668532,"Nir Aberman","2026-08-30 06:08:07",585.0,2,niraberman
4658,16686149,"Luc Mantoux","2026-08-09 20:25:33",585.0,2,lucmantoux
4659,16656913,"Inna Davidov","2026-08-20 04:43:47",584.9,2,innadav
4660,16634790,"Steven Lui","2026-08-03 12:22:08",584.5,2,stevenlui
4661,16674599,"Luka Duvanov","2026-08-19 22:03:46",584.5,2,nekkon
4662,16793889,zhzz,"2026-09-01 11:28:52",584.5,2,ucsdzhengzeng
4663,16740248,KK_nut,"2026-08-25 03:26:52",584.4,2,k0k0nut
4664,16802442,"Rabia Eda Yılmaz","2026-09-02 13:04:18",584.4,1,truthisneverlinear
4665,16651167,ArmanVardanyan07,"2026-08-03 22:43:13",584.1,2,armanvardanyan07
4666,16693207,"Vamshi Guntupalli","2026-08-11 22:40:36",583.9,2,vamshiguntupalli
4667,16762831,269,"2026-09-02 07:53:37",583.9,2,thahaarsh
4668,16732945,"Aru Ohta","2026-08-29 12:19:07",583.6,2,aruohta
4669,16673324,Amaranta,"2026-09-02 18:48:45",583.6,2,ulyanovantonamaranta
4670,16664841,vohi01,"2026-08-25 03:38:00",583.6,2,vohi01
4671,16755650,"kazuki morikawa","2026-08-30 09:21:54",583.2,2,kazukimorikawa
4672,16723737,HaruhiroKazami,"2026-08-21 16:12:04",583.2,2,haruhirokazami
4673,16735475,SunjaeLee02,"2026-08-19 08:12:41",582.8,2,sunjaelee02
4674,16691007,"Nhật Khoa Phạm","2026-08-14 16:15:43",582.8,2,pnk123456
4675,16622938,"Farmville Redux","2026-08-03 18:58:04",582.0,2,daveconnor
4676,16747345,"Alex #3","2026-09-02 12:28:51",581.9,2,alexb99
4677,16781545,"Jake Lin","2026-08-31 02:28:54",581.8,2,jakelinai
4678,16635600,"Divyansh Kumar","2026-09-01 19:42:25",581.5,2,"divyanshkumar3,vivekjeetpatel"
4679,16760352,"Romain Bomba","2026-08-24 01:27:23",581.4,2,romainbomba
4680,16770842,yatakeuc,"2026-09-02 23:03:58",581.4,2,yatakeuc
4681,16661832,"Roberto Garcia","2026-08-08 15:09:39",581.3,2,robertogarciada
4682,16765668,shun_johnny,"2026-09-02 00:24:16",581.0,2,shunjohnny
4683,16708230,"jose manuel Tinajero","2026-08-25 15:02:46",580.9,2,josemanueltinajero
4684,16688366,yokoikazumasa,"2026-08-08 19:25:58",580.8,1,yokoikazumasa
4685,16725847,"Shel Horta","2026-08-18 04:29:55",580.8,2,shelhorta
4686,16705480,Mint120,"2026-08-19 05:49:10",580.8,2,mint120
4687,16657681,"Prince Raj","2026-08-11 22:49:02",580.7,2,princerajmdb
4688,16676663,"This cat is called Fumi","2026-08-11 18:21:43",580.5,2,qwer556617123
4689,16675457,"Ramana Prabhu Sana","2026-08-25 21:16:45",580.3,2,ramanaprabhusana
4690,16774134,kokdonbaq,"2026-08-30 14:07:52",580.1,2,darkhan14
4691,16630335,"Solve Langseth","2026-08-05 06:48:57",579.9,2,solvelangseth
4692,16683309,"Zealous Sebastian","2026-08-09 12:45:32",579.8,2,zealoussebastian
4693,16743282,"Srivishnu Charan","2026-09-02 10:11:16",579.8,2,srivishnucharan
4694,16796810,JosephErikRibeiro,"2026-09-02 20:21:08",579.2,2,josepherikribeiro
4695,16658160,yunquer,"2026-08-17 07:18:53",578.7,2,yunquer
4696,16729914,Christina,"2026-09-02 19:40:15",578.6,2,geekycb
4697,16781377,AgriMind,"2026-09-02 13:15:38",578.6,2,slimaneguermat
4698,16631919,"Ghinwa Allaoui","2026-08-04 16:27:17",578.5,1,ghinwaallaoui
4699,16657400,indrapurnama,"2026-08-08 05:42:05",578.3,2,indr0008
4700,16654970,"Maycon Coutinho","2026-08-27 21:28:32",578.0,2,coutinhomaycon
4701,16666055,Axit,"2026-08-06 10:16:15",577.9,2,axitslab
4702,16668678,"Madhur Sabherwal","2026-08-14 02:47:14",577.9,2,madhur321
4703,16723583,"varun chindage","2026-09-03 01:08:28",577.8,2,stormy420
4704,16671648,"[Deleted] 05e6ae2c-c72f-4044-b02f-dc74277e34ab","2026-08-09 07:21:22",577.8,2,del=871ca06d8c734ede
4705,16712321,"Elias Schecke","2026-08-28 16:06:57",577.4,2,eliasschecke
4706,16750751,AarizKh,"2026-08-24 22:41:15",577.2,2,aarizkh
4707,16740662,宣城市机械电子职业技术学院,"2026-09-02 02:39:13",577.2,2,chenzhengy
4708,16645446,gogo98415,"2026-08-29 06:04:15",577.0,2,gogo98415
4709,16774317,A_yuki,"2026-08-28 23:42:10",577.0,2,yukiys
4710,16654596,"khusham sheth","2026-08-13 05:28:55",576.9,2,khushamsheth
4711,16662201,"Saumitra Verma","2026-08-04 18:28:36",576.9,2,saumitraverma
4712,16753887,"Hong Tang","2026-08-24 21:41:20",576.5,1,hongtang15
4713,16656317,"Manu Rahi","2026-08-06 16:43:55",576.5,2,manurathi
4714,16685349,Onelux,"2026-08-13 12:58:31",576.5,2,leehomhuang
4715,16696020,"Hugo Voisin","2026-08-11 16:08:06",576.1,2,hugovoisin
4716,16655072,Sonuaswar1,"2026-08-04 07:33:47",575.9,2,sonuaswar1
4717,16663777,"Mortis Beans","2026-08-24 05:27:44",575.8,2,mortisbeans
4718,16691271,"Ashler Herrick","2026-08-09 14:54:33",575.8,1,ashlerjohnherrick
4719,16717716,"Диас Издибаев","2026-08-15 05:32:14",575.5,2,diasiz1
4720,16709880,"Javier Pérez Robles","2026-08-15 02:21:07",575.5,2,javierprezrobles
4721,16659896,TedT,"2026-08-11 19:36:14",575.4,2,fdsaur
4722,16726445,"James Patounas","2026-08-19 08:37:06",575.2,2,jamespatounas
4723,16717742,"Ghawwjsb Vsjsjsbs","2026-08-13 22:32:49",575.1,2,ghawwjsbvsjsjsbs
4724,16664370,"Joel Arias","2026-08-06 17:29:01",574.8,1,j4rias
4725,16664706,olivbhxf,"2026-08-06 07:10:34",574.8,2,olivbhxf
4726,16660270,Ziel_Lux,"2026-09-02 12:55:12",574.4,2,nahbilafaith
4727,16624506,zhongtian,"2026-09-02 06:52:07",574.3,2,kmtbang
4728,16685582,Wasaanyi,"2026-08-18 09:21:30",574.1,2,"cnakakeeto,wasaanyi"
4729,16705363,"Matt Hall","2026-08-16 01:44:32",574.1,2,matthall0
4730,16631480,"Kumar Abhijeet","2026-07-31 13:29:40",573.6,1,krabhijeet
4731,16633069,"Nur Srijan","2026-08-06 12:55:34",573.6,2,nursrijan
4732,16705415,"Mauro Najera","2026-08-11 05:30:13",573.3,2,mauronajera
4733,16709463,MKhlystun,"2026-08-12 12:41:42",573.2,2,mkhlystun
4734,16802663,ipefix,"2026-09-01 17:34:35",573.1,2,nmsis91
4735,16756987,"Joseph Paggeot","2026-08-24 04:32:57",573.0,2,josephpaggeot
4736,16662715,"Great Okwuma","2026-08-17 00:10:46",572.8,2,greatokwuma2
4737,16759112,songxin,"2026-08-28 06:17:20",572.8,2,likewaterandwind
4738,16712921,"Come Back","2026-08-20 00:45:45",572.6,2,amirhosseinltf
4739,16662741,"Abhiraj Govind","2026-08-04 18:01:16",572.6,1,abhirajgovind
4740,16657401,korpo,"2026-08-25 20:18:13",572.5,2,krisko
4741,16758629,karinkaito,"2026-08-27 14:40:29",572.3,2,karinkaito
4742,16696724,arkmid,"2026-08-25 18:23:28",572.3,1,arkmid
4743,16664266,"Ian Chung","2026-08-07 23:32:55",572.2,2,iannnnn012345
4744,16658265,kraken,"2026-09-01 22:49:41",572.2,1,krn0209
4745,16637894,"Leonardo Domingues","2026-08-13 13:08:30",572.1,2,leonardodomingues
4746,16779152,"taijiu int","2026-09-03 00:06:04",572.0,2,taijiuint
4747,16637499,Yuchen20,"2026-09-02 19:10:43",572.0,2,yuchen2066
4748,16661443,"STEPHEN ASANTE OPOKU","2026-08-04 16:45:41",571.8,1,stephenasanteopoku
4749,16794309,"Sanyam Jain","2026-09-02 03:37:44",571.8,2,sjain03
4750,16698489,"JIUZHOU CHAN","2026-08-30 14:21:04",571.6,2,jiuzhouchan
4751,16684024,"Work From Home 3.0","2026-08-14 12:33:30",571.6,2,"direct1,gongyiqian,jovansee,maxtankialok,n00bcak"
4752,16715711,"Shawon Biswas","2026-08-19 10:42:24",571.5,2,shawonbiswas11
4753,16729081,"Venkata Y","2026-08-19 00:45:13",571.3,2,venkatayerrapothu
4754,16668211,"Alejandro Hernández Mairal","2026-09-02 15:43:55",571.2,2,alherma7
4755,16733961,"Julia Fredo","2026-09-03 01:19:16",571.1,2,juliafredo
4756,16769648,"Alok Kumar","2026-08-28 18:04:50",571.0,2,shadowserpent
4757,16675477,"Joanne Yun","2026-08-07 13:40:53",570.9,2,joannejyun
4758,16706985,Valmrnch,"2026-08-24 07:57:56",570.9,2,valmrnch
4759,16687293,"Aurelie Jodelle Kemme","2026-08-20 00:25:43",570.8,2,"audreydemafo,aureliejodellekemme"
4760,16648589,"Yilan Zhu","2026-08-05 11:23:23",570.8,2,yilanzhu
4761,16770440,"Tegar Putrayas Dentatama","2026-08-29 06:33:59",570.6,2,tegarputrayasd
4762,16641009,"Marius Kirschner","2026-08-03 08:41:47",570.3,2,mariuskirschner
4763,16668562,"Anthony LOISEAU","2026-08-06 16:07:52",569.7,2,anthonyloiseau
4764,16757727,"Sohshi Nakamura","2026-09-03 00:34:43",569.6,2,sohshinakamura
4765,16757417,otter_0714,"2026-08-25 05:02:52",569.5,2,otter0714
4766,16661397,"T. Scharf","2026-08-05 02:54:36",569.4,2,scharf
4767,16740840,"Huchen Jiang","2026-09-02 09:18:47",569.4,2,huchenjiang
4768,16659294,"Muhammad Rafzan","2026-08-08 10:56:32",569.3,2,revianalfariz
4769,16698103,JJ,"2026-09-02 09:46:15",569.3,2,jianjinchen
4770,16664913,"ABHISHEK KUMAR","2026-08-17 04:20:56",569.2,2,abhishek6545
4771,16773402,齐乐,"2026-08-28 05:52:43",569.1,2,qile200107
4772,16682076,"Igor Riegel","2026-09-02 14:49:12",569.0,2,igormriegel
4773,16621499,"Alexandr Utkov","2026-08-01 00:21:43",568.9,2,alexandrutkov
4774,16641622,datajanko,"2026-08-22 07:40:54",568.7,2,jankoch
4775,16658327,pocari1,"2026-08-19 07:17:28",568.7,2,pocari1
4776,16668324,"Alden Jenish S","2026-08-06 14:02:09",568.6,2,aldenjenishs
4777,16664140,Sxwat,"2026-08-23 01:13:13",568.6,2,aybatov
4778,16730749,"Đông Hà","2026-08-20 00:32:35",568.5,2,phapsucongu
4779,16668509,HarryZ,"2026-09-02 15:59:31",568.4,2,mzhumzhu
4780,16661507,Siddharth1984,"2026-08-06 13:39:22",568.4,2,siddharth1984
4781,16639244,"Romone Dunlop","2026-08-11 10:19:49",568.2,2,romonedunlop
4782,16722252,pwdh2026,"2026-08-14 22:16:22",568.1,2,pwdh2026
4783,16628487,"Koichi HIRAOKA","2026-08-01 08:42:40",567.9,2,koichihiraoka
4784,16679771,Coolgolf,"2026-09-02 13:56:54",567.4,2,coolgolf
4785,16755101,"Thomas van der Meer","2026-08-26 11:19:19",567.3,2,tvdermeer
4786,16714894,"Mitsuaki Inoue","2026-09-01 12:33:13",567.2,2,mitsuakiinoue
4787,16656410,Sam,"2026-08-14 01:58:04",566.9,2,beartrader
4788,16779813,zitihc,"2026-08-29 14:18:49",566.7,2,zitihc
4789,16774958,"Charles Wuytack","2026-08-27 14:58:07",566.6,2,charleswuytack
4790,16664211,"Ben Wilson","2026-08-06 23:57:29",566.5,2,crispyryse
4791,16692246,"Pamod Jayaneth","2026-08-31 14:30:29",566.4,2,pamodjayaneth
4792,16655899,"Dominic Tedrow","2026-08-17 20:37:28",566.1,2,dominictedrow
4793,16726913,"T T‗Worker","2026-08-22 11:08:14",566.0,2,ttworker
4794,16674714,"Kaaleedass Manoharan","2026-08-31 19:07:47",565.5,2,kaaleedassmanoharan
4795,16677585,Pan,"2026-08-07 13:54:22",565.4,2,mehdiacho
4796,16660462,"Vishwanath N Iyer","2026-08-07 07:22:17",565.2,2,vishwanathniyer
4797,16736579,rk777848,"2026-08-25 03:00:28",565.0,2,rk777848
4798,16659183,"Leonard Yaw Mensah","2026-08-05 02:22:25",564.9,2,leonardyawmensah
4799,16688383,plong2101,"2026-08-18 06:21:34",564.2,2,plong2101
4800,16748738,Shymohn,"2026-08-26 13:28:58",564.0,2,shymohn
4801,16701250,T00bii,"2026-08-11 16:11:06",563.9,1,t00bii
4802,16783713,Gale,"2026-09-01 16:34:19",563.9,2,na1vel
4803,16661930,zzangsunghyeon,"2026-08-08 16:22:21",563.8,2,zzangsunghyeon
4804,16778579,"Jiajia Zhang","2026-08-29 18:19:12",563.8,2,jiajiazhang01
4805,16793535,Pink,"2026-08-31 15:41:51",563.7,2,farjanaafrinswarna
4806,16668612,"raffael prem","2026-08-06 08:02:13",563.6,2,raffaelprem
4807,16665364,"Shien Zhang","2026-08-06 06:50:46",563.4,1,shienzhang
4808,16685028,"serene ng","2026-08-13 14:53:37",563.4,2,sereneng
4809,16700661,"Aakash Kavuru","2026-08-12 05:13:05",563.0,2,aakashkavuru
4810,16723037,"Red Cat","2026-08-26 20:35:55",562.5,2,severl
4811,16665257,"Ken Li","2026-08-09 12:59:32",562.4,2,kenliwt
4812,16727219,"Chukka Venugopalam","2026-08-31 11:24:05",562.3,2,chukkavenugopalam
4813,16661596,t@got@go,"2026-08-10 06:24:24",562.1,2,kamdaanahessod
4814,16692637,"Blox Amaze","2026-08-09 09:47:42",561.7,2,bloxamaze
4815,16635233,"Szymon Kłapiński","2026-08-03 10:04:12",561.5,2,szymonkapiski
4816,16621367,Numari,"2026-07-31 16:30:01",561.5,2,numaritaisei
4817,16667101,SundharSteyn,"2026-08-27 02:41:04",560.8,2,sundharsteyn
4818,16623006,"Aaradhy Singhvi","2026-08-11 23:29:04",560.7,2,aaradhysinghvi
4819,16660955,"Nihal l.suvarna","2026-08-19 14:37:50",560.5,2,nihallsuvarna
4820,16763351,shutong114,"2026-08-24 15:17:06",560.4,2,shutong114
4821,16662043,"Hengcong Zhu","2026-08-05 14:46:24",560.4,2,hengcongzhu
4822,16669699,nikesh23,"2026-08-08 01:52:56",560.1,2,nikesh23
4823,16715126,준환,"2026-08-27 11:27:16",560.1,2,paulguilbert
4824,16657601,Simon,"2026-08-05 15:59:44",560.0,2,benten10
4825,16794598,"Andrew Yu","2026-09-02 04:51:57",559.5,1,andnyu
4826,16658718,"Duong Bao Duy","2026-08-11 19:13:05",559.5,2,duongbaoduy
4827,16724269,lava,"2026-08-26 09:09:01",559.5,2,fanxiaozhen
4828,16658627,"Osman Can ÇETLENBİK","2026-08-05 15:25:30",559.1,2,osmancancet
4829,16632118,nk,"2026-09-02 13:59:01",559.0,2,nagatakengo
4830,16792568,李秉叡（ntumlnoob）,"2026-09-02 06:52:48",559.0,2,ntumlnoob
4831,16692168,"Kinshuk Aggarwal","2026-08-09 04:23:32",558.9,1,kinshukaggarwal
4832,16685722,"Jiahan Cao","2026-08-12 09:01:22",558.9,2,jiahancao
4833,16666566,"Rairo Mukamuri","2026-08-19 10:09:08",558.8,2,thetraveller
4834,16663618,Anthaus,"2026-08-09 17:06:35",558.8,2,anthaus
4835,16761589,"Eren -","2026-08-27 08:48:44",558.7,2,erenozyurek
4836,16741113,kaitle,"2026-08-21 12:05:55",558.7,2,kaitle
4837,16726854,"Tâm La Thành","2026-08-27 08:55:02",558.5,2,tmlathnh
4838,16719857,"Howey do it","2026-08-14 23:06:06",558.4,2,ronincoppins
